age,income,profession,property_type,budget,num_visits,source_lead,binary_target,total_time_spent_website,page_views_per_visit,city,lead_origin,last_activity,last_notable_activity,score_lead,label_raw,ratio_budget_income,interaction_score,label,target_multiclasse_id,prospect_id,synthetic_pair_id,video_path,transcript,sentiment,dominant_emotion,confidence_emotion,pitch_mean,energy_mean,speech_rate,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,keyword_count,keyword_type,vision_score,audio_score,semantic_score,final_score,face_detected,landmark_count,face_center_x,face_center_y,face_width,face_height,source_class,video_id,prospect_id_video,language,duration,emotion_confidence_mean,emotion_confidence_std,face_detected_ratio,landmark_quality_score,pitch_std,energy_std,speech_rate_estimate,zero_crossing_rate_mean,spectral_centroid_mean,sentiment_label,positive_keyword_count,hesitation_keyword_count,negative_keyword_count,analysis_method,mfcc_mean_1,mfcc_std_1,mfcc_mean_2,mfcc_std_2,mfcc_mean_3,mfcc_std_3,mfcc_mean_4,mfcc_std_4,mfcc_mean_5,mfcc_std_5,mfcc_mean_6,mfcc_std_6,mfcc_mean_7,mfcc_std_7,mfcc_mean_8,mfcc_std_8,mfcc_mean_9,mfcc_std_9,mfcc_mean_10,mfcc_std_10,mfcc_mean_11,mfcc_std_11,mfcc_mean_12,mfcc_std_12,mfcc_mean_13,mfcc_std_13
28,7262.0,Unknown,Studio,1021554.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,0,Froid,140.67116496832827,0.0,cold,0,tabular_000084,cold_000026,data/raw_videos/cold/cold_27.mp4,"Non, cette maison ne correspond pas à mon projet. Je ne suis pas intéressé par ce type de bien. Je ne souhaite pas poursuivre la discussion. Je ne veux pas visiter d'autres bien similaires. Merci, mais je m'arrête là.",negative,sad,87.258,1446.688,0.09898,4.875,-175.406,75.573,0.336,19.988,-7.535,4,refusal,0.376,0.994,0.05,0.431,1.0,478.0,0.464,0.287,0.248,0.18,cold,cold_27,cold_27,fr,0.0,0.8725799999999999,0.0,1.0,1.0,0.0,0.0,4.875,0.0,0.0,refusal,0.0,0.0,4.0,provided_video_csv,-175.406,0.0,75.573,0.0,0.336,0.0,19.988,0.0,-7.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,3135.0,Unemployed,Appartement,423687.0,4.0,Direct Traffic,0,161,2.0,Select,Landing Page Submission,Unreachable,Unreachable,0,Froid,135.14736842105262,2.922,cold,0,tabular_000096,cold_000027,data/raw_videos/cold/cold_28.mp4,Je ne souhaite pas continuer avec cette proposition. Ce bien ne correspond pas à ce que j'attends. Je ne me projet de pas du tout dans cet endroit. Je ne veux pas recevoir d'autres offres similaires.,negative,sad,96.537,1341.128,0.07486,4.5,-214.126,91.243,4.738,11.429,-4.624,2,refusal,0.399,0.849,0.05,0.394,1.0,478.0,0.414,0.34,0.363,0.239,cold,cold_28,cold_28,fr,0.0,0.96537,0.0,1.0,1.0,0.0,0.0,4.5,0.0,0.0,refusal,0.0,0.0,2.0,provided_video_csv,-214.126,0.0,91.243,0.0,4.738,0.0,11.429,0.0,-4.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,4744.0,Unemployed,Studio,170000.0,2.0,Google,0,511,2.0,Mumbai,Landing Page Submission,Form Submitted on Website,Modified,1,Froid,35.83473861720068,2.622,cold,0,tabular_000097,cold_000028,data/raw_videos/cold/cold_29.mp4,"Cette offre ne m'intéresse pas. Le logement ne correspond pas à mes critères. Je ne souhaite pas continuer les échanges. Je ne veux pas recevoir de propositions similaires. Pour moi, cette option était carte.",negative,neutral,87.592,1440.45,0.1107,4.25,-165.818,76.42,-4.404,13.709,-11.08,3,refusal,0.434,1.0,0.05,0.45,1.0,478.0,0.425,0.368,0.367,0.257,cold,cold_29,cold_29,fr,0.0,0.87592,0.0,1.0,1.0,0.0,0.0,4.25,0.0,0.0,refusal,0.0,0.0,3.0,provided_video_csv,-165.818,0.0,76.42,0.0,-4.404,0.0,13.709,0.0,-11.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,2540.0,Unemployed,Studio,503568.0,0.0,Olark Chat,0,0,0.0,Select,API,Olark Chat Conversation,Modified,0,Froid,198.25511811023625,0.0,cold,0,tabular_000098,cold_000029,data/raw_videos/cold/cold_30.mp4,Je ne souhaite pas acheter ce bien. Il ne correspond pas à ce que j'ai attend. Je ne veux pas continuer avec cette option. Je ne suis pas intéressé par une négociation. Ma réponse est définitive.,negative,sad,92.349,1487.04,0.09572,4.5,-193.059,77.989,2.69,19.616,-1.136,3,refusal,0.402,0.974,0.05,0.433,1.0,478.0,0.402,0.365,0.458,0.317,cold,cold_30,cold_30,fr,0.0,0.92349,0.0,1.0,1.0,0.0,0.0,4.5,0.0,0.0,refusal,0.0,0.0,3.0,provided_video_csv,-193.059,0.0,77.989,0.0,2.69,0.0,19.616,0.0,-1.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,4382.0,Unemployed,Villa,147500.0,2.0,Direct Traffic,0,638,2.0,Mumbai,Landing Page Submission,Page Visited on Website,Modified,1,Froid,33.66042902784117,2.8760000000000003,cold,0,tabular_000104,cold_000030,data/raw_videos/cold/cold_31.mp4,"Je vais être clair, ce bien ne m'intéresse pas. Je ne cherche pas ce genre d'appartement. Les spaces ne correspond pas à mes attentes. Je ne souhaite pas recevoir de autres détails. Je préfère arrêter ici.",positive,neutral,99.978,1306.785,0.07642,4.5,-193.718,77.429,-10.023,6.486,-13.159,3,refusal,0.451,0.859,0.45,0.573,1.0,478.0,0.451,0.33,0.336,0.232,cold,cold_31,cold_31,fr,0.0,0.99978,0.0,1.0,1.0,0.0,0.0,4.5,0.0,0.0,refusal,0.0,0.0,3.0,provided_video_csv,-193.718,0.0,77.429,0.0,-10.023,0.0,6.486,0.0,-13.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,4800.0,Unemployed,Maison,169153.0,2.0,Google,0,767,2.0,Select,API,Email Opened,Modified,1,Froid,35.240208333333335,3.1340000000000003,cold,0,tabular_000118,cold_000031,data/raw_videos/cold/cold_32.mp4,Je ne suis pas intéressé par ce bien. Il ne correspond ni à mon budget ni à mes attentes. Je ne souhaite pas recevoir de propositions supplémentaires. Je ne veux pas que...,positive,sad,70.783,1460.189,0.0857,4.0,-199.205,76.499,0.304,21.543,-5.08,1,refusal,0.365,0.914,0.55,0.604,1.0,478.0,0.37,0.34,0.365,0.255,cold,cold_32,cold_32,fr,0.0,0.70783,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,refusal,0.0,0.0,1.0,provided_video_csv,-199.205,0.0,76.499,0.0,0.304,0.0,21.543,0.0,-5.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,3003.0,Unemployed,Villa,135000.0,1.0,Direct Traffic,0,127,1.0,Mumbai,Landing Page Submission,Converted to Lead,Modified,1,Froid,44.95504495504496,1.054,cold,0,tabular_000127,cold_000032,data/raw_videos/cold/cold_33.mp4,"Je ne ressens aucun intérêt pour cet appartement. Ce que vous me montrez ne répond pas à ce que je veux. Je ne souhaite pas pour suivre cet échange, je ne vais pas continuer dans cette direction. Merci.",negative,fear,73.587,1376.157,0.1176,4.75,-242.639,85.673,3.168,6.694,-13.873,1,refusal,0.389,1.0,0.1,0.457,1.0,478.0,0.527,0.31,0.417,0.282,cold,cold_33,cold_33,fr,0.0,0.73587,0.0,1.0,1.0,0.0,0.0,4.75,0.0,0.0,refusal,0.0,0.0,1.0,provided_video_csv,-242.639,0.0,85.673,0.0,3.168,0.0,6.694,0.0,-13.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2500.0,Unemployed,Maison,425796.0,2.0,Google,1,160,1.0,Select,API,Olark Chat Conversation,Modified,1,Froid,170.3184,1.62,cold,0,tabular_000130,cold_000033,data/raw_videos/cold/cold_34.mp4,"Je ne ressens aucun intérêt pour cet appartement, ce que vous me montrez n'auriez pas pas à ce que je veux. Je ne souhaite pas poursuivre cet échange, je ne vais pas continuer dans cette direction. Merci.",negative,neutral,93.555,1416.405,0.09834,4.625,-263.662,73.717,-6.075,2.845,-19.908,2,refusal,0.451,0.99,0.05,0.452,1.0,478.0,0.524,0.305,0.43,0.289,cold,cold_34,cold_34,fr,0.0,0.93555,0.0,1.0,1.0,0.0,0.0,4.625,0.0,0.0,refusal,0.0,0.0,2.0,provided_video_csv,-263.662,0.0,73.717,0.0,-6.075,0.0,2.845,0.0,-19.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,4742.0,Unemployed,Villa,306528.0,1.0,Google,0,263,1.0,Select,API,Converted to Lead,Modified,1,Froid,64.64107971320118,1.326,cold,0,tabular_000132,cold_000034,data/raw_videos/cold/cold_35.mp4,"Non, cet appartement ne me plaît pas. Je ne cherche pas ce type de logement. Je ne veux pas continuer la visite. Cette offre ne m'intéresse pas. Je préfère passer à autre chose.",negative,neutral,99.871,1367.372,0.108,4.125,-200.992,75.206,-0.383,14.277,-8.56,3,refusal,0.442,1.0,0.05,0.453,1.0,478.0,0.452,0.269,0.288,0.196,cold,cold_35,cold_35,fr,0.0,0.99871,0.0,1.0,1.0,0.0,0.0,4.125,0.0,0.0,refusal,0.0,0.0,3.0,provided_video_csv,-200.992,0.0,75.206,0.0,-0.383,0.0,14.277,0.0,-8.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,3368.0,Unemployed,Terrain,381578.0,2.0,Google,0,1218,2.0,Select,API,Olark Chat Conversation,Modified,1,Froid,113.29513064133016,4.036,cold,0,tabular_000133,cold_000035,data/raw_videos/cold/cold_01.mp4,"Bonjour, non, honnêtement ce bien ne m'intéresse pas. Je ne me vois pas du tout vivre dans un endroit comme celui-ci. Ce n'est pas ce que je recherche. Et...",negative,neutral,99.97,1665.199,0.08845,3.625,-257.19,75.677,-8.983,10.673,-1.003,2,refusal,0.46,0.893,0.05,0.426,1.0,478.0,0.545,0.295,0.44,0.299,cold,cold_01,cold_01,fr,0.0,0.9997,0.0,1.0,1.0,0.0,0.0,3.625,0.0,0.0,refusal,0.0,0.0,2.0,provided_video_csv,-257.19,0.0,75.677,0.0,-8.983,0.0,10.673,0.0,-1.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,2500.0,Unemployed,Terrain,304458.0,2.0,Google,0,73,2.0,Select,API,Unreachable,Modified,0,Froid,121.7832,1.746,cold,0,tabular_000145,cold_000036,data/raw_videos/cold/cold_02.mp4,"Bonjour, non, cet appartement ne m'intéresse pas. Ce n'est pas du tout le type de bien que je recherche. Je ne me projette pas ici.",negative,neutral,87.697,1159.09,0.13215,3.125,-194.722,109.025,-20.475,0.914,-8.642,2,refusal,0.441,0.912,0.05,0.426,1.0,478.0,0.541,0.328,0.485,0.331,cold,cold_02,cold_02,fr,0.0,0.87697,0.0,1.0,1.0,0.0,0.0,3.125,0.0,0.0,refusal,0.0,0.0,2.0,provided_video_csv,-194.722,0.0,109.025,0.0,-20.475,0.0,0.914,0.0,-8.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,4275.0,Unemployed,Villa,341355.0,2.0,Google,0,77,2.0,Select,API,Converted to Lead,Modified,1,Froid,79.84912280701755,1.754,cold,0,tabular_000146,cold_000037,data/raw_videos/cold/cold_03.mp4,Ce que vous montrez ne me parle pas du tout. Je ne suis pas concerné par ce type de propositions. Je ne veux pas continuer cet échange autour de ce bien. Je préfère en rester là. Merci.,negative,neutral,91.903,1367.649,0.08396,4.625,-177.865,87.39,-8.891,14.975,0.749,1,refusal,0.447,0.904,0.1,0.445,1.0,478.0,0.567,0.336,0.468,0.313,cold,cold_03,cold_03,fr,0.0,0.91903,0.0,1.0,1.0,0.0,0.0,4.625,0.0,0.0,refusal,0.0,0.0,1.0,provided_video_csv,-177.865,0.0,87.39,0.0,-8.891,0.0,14.975,0.0,0.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,2500.0,Unemployed,Maison,435793.0,5.0,Google,0,232,2.5,Other Cities,Landing Page Submission,Email Opened,Email Opened,1,Froid,174.3172,3.714,cold,0,tabular_000149,cold_000038,data/raw_videos/cold/cold_04.mp4,"Non, ce n'est pas ce que je cherche. Je ne suis pas intéressé par cette offre. Je préfère arrêter maintenant. Merci.",negative,neutral,93.176,1444.975,0.05456,2.69,-301.052,62.345,12.585,34.234,14.489,3,refusal,0.455,0.596,0.05,0.335,1.0,478.0,0.489,0.522,0.347,0.279,cold,cold_04,cold_04,fr,0.0,0.93176,0.0,1.0,1.0,0.0,0.0,2.69,0.0,0.0,refusal,0.0,0.0,3.0,provided_video_csv,-301.052,0.0,62.345,0.0,12.585,0.0,34.234,0.0,14.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,4833.0,Unemployed,Maison,315735.0,2.0,Direct Traffic,0,702,2.0,Other Cities,Landing Page Submission,Email Opened,Email Opened,1,Froid,65.32898820608318,3.004,cold,0,tabular_000150,cold_000039,data/raw_videos/cold/cold_05.mp4,"Bonjour, je vous écoute, je serai bref. Non, honnêtement, ce bien ne m'intéresse pas. Je ne me vois pas du tout vivre dans un endroit comme celui-ci. Ce n'est pas ce que je recherche. Je ne suis pas convaincu par la visite. Je ne ressens aucun réel intérêt pour cet appartement. L'espace ne me prépare. L'ensemble ne correspond pas à mes attentes. Je ne souhaite pas continuer plus loin. Je préfère en rester là. C'est définitif. Merci pour votre temps.",positive,neutral,84.832,1679.043,0.01309,2.898,-444.888,38.459,19.54,18.879,-20.428,5,refusal,0.434,0.368,0.4,0.401,1.0,478.0,0.51,0.557,0.253,0.315,cold,cold_05,cold_05,fr,0.0,0.84832,0.0,1.0,1.0,0.0,0.0,2.898,0.0,0.0,refusal,0.0,0.0,5.0,provided_video_csv,-444.888,0.0,38.459,0.0,19.54,0.0,18.879,0.0,-20.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,4779.0,Unemployed,Villa,240000.0,2.0,Direct Traffic,0,234,1.0,Mumbai,Landing Page Submission,Email Bounced,Modified,1,Froid,50.21971123666039,1.768,cold,0,tabular_000153,cold_000040,data/raw_videos/cold/cold_06.mp4,Je ne vois aucun intérêt à poursuivre. Ce bien ne correspond pas à mes besoins. Je ne souhaite pas discuter du prix. Je ne veux pas recevoir le dossier. Merci mais cette proposition ne m'intéresse pas.,negative,sad,73.579,1240.848,0.08006,4.5,-194.802,113.33,-4.497,21.409,-4.303,3,refusal,0.386,0.88,0.05,0.4,1.0,478.0,0.505,0.388,0.416,0.29,cold,cold_06,cold_06,fr,0.0,0.7357899999999999,0.0,1.0,1.0,0.0,0.0,4.5,0.0,0.0,refusal,0.0,0.0,3.0,provided_video_csv,-194.802,0.0,113.33,0.0,-4.497,0.0,21.409,0.0,-4.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2500.0,Unemployed,Villa,307840.0,3.0,Direct Traffic,0,245,3.0,Thane & Outskirts,Landing Page Submission,Unreachable,Modified,1,Froid,123.136,2.89,cold,0,tabular_000154,cold_000041,data/raw_videos/cold/cold_07.mp4,"Non, je ne suis pas intéressé par ce logement. Il ne correspond pas à ce que je cherche. Je n'ai pas envie de poursuivre avec cette proposition.",positive,angry,68.472,1389.857,0.09319,3.375,-197.338,99.589,14.589,23.347,5.27,2,refusal,0.327,0.897,0.5,0.567,1.0,478.0,0.411,0.293,0.405,0.264,cold,cold_07,cold_07,fr,0.0,0.68472,0.0,1.0,1.0,0.0,0.0,3.375,0.0,0.0,refusal,0.0,0.0,2.0,provided_video_csv,-197.338,0.0,99.589,0.0,14.589,0.0,23.347,0.0,5.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,2500.0,Unemployed,Maison,268160.0,2.0,Google,0,56,2.0,Mumbai,Landing Page Submission,Email Bounced,Modified,0,Froid,107.264,1.7120000000000002,cold,0,tabular_000156,cold_000042,data/raw_videos/cold/cold_08.mp4,"Non, cet appartement ne m'intéresse pas. Ce n'est pas le type de bien que je recherche. Je ne me vois pas habiter ici. Je préfère ne pas continuer la visite. Merci, mais je vais m'arrêter là.",negative,neutral,71.364,1351.221,0.06149,4.5,-213.205,93.288,-3.507,21.195,3.147,1,refusal,0.408,0.769,0.1,0.393,1.0,478.0,0.428,0.378,0.378,0.262,cold,cold_08,cold_08,fr,0.0,0.71364,0.0,1.0,1.0,0.0,0.0,4.5,0.0,0.0,refusal,0.0,0.0,1.0,provided_video_csv,-213.205,0.0,93.288,0.0,-3.507,0.0,21.195,0.0,3.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,4459.0,Unemployed,Maison,252800.0,4.0,Referral Sites,0,174,2.0,Select,API,Email Link Clicked,Modified,1,Froid,56.69432608208118,2.948,cold,0,tabular_000157,cold_000043,data/raw_videos/cold/cold_09.mp4,"Franchement, ce n'est pas ce que je cherche. La partement ne me plaît pas. Je ne me sens pas concerné par cette offerte. Je ne veux pas continuer à la visite. Je préfère chercher autre chose.",positive,neutral,83.569,1471.217,0.05317,4.5,-231.757,89.502,-4.416,17.224,-2.643,2,refusal,0.405,0.719,0.5,0.537,1.0,478.0,0.472,0.218,0.201,0.144,cold,cold_09,cold_09,fr,0.0,0.83569,0.0,1.0,1.0,0.0,0.0,4.5,0.0,0.0,refusal,0.0,0.0,2.0,provided_video_csv,-231.757,0.0,89.502,0.0,-4.416,0.0,17.224,0.0,-2.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,3840.0,Unemployed,Studio,488478.0,4.0,Direct Traffic,0,1149,2.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,1,Froid,127.2078125,4.898,cold,0,tabular_000158,cold_000044,data/raw_videos/cold/cold_10.mp4,Je ne veux pas avancer avec ce logement. Il ne répond pas à mes attentes. Je ne me projette pas du tout ici. Je ne souhaite pas organiser une autre visite. Je préfère arrêter cette démarche maintenant.,negative,neutral,93.653,1178.522,0.08022,4.625,-194.106,101.119,-1.721,20.801,-8.086,3,refusal,0.429,0.881,0.05,0.413,1.0,478.0,0.384,0.312,0.28,0.195,cold,cold_10,cold_10,fr,0.0,0.93653,0.0,1.0,1.0,0.0,0.0,4.625,0.0,0.0,refusal,0.0,0.0,3.0,provided_video_csv,-194.106,0.0,101.119,0.0,-1.721,0.0,20.801,0.0,-8.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,6730.0,Unknown,Maison,498166.0,2.0,Direct Traffic,0,333,2.0,Other Cities,Landing Page Submission,Email Opened,Email Opened,1,Froid,74.02169390787519,2.266,cold,0,tabular_000159,cold_000045,data/raw_videos/cold/cold_11.mp4,"Non, ça ne me convient pas, j'aime pas. Je ne cherche pas ce genre d'appartement. Je n'ai pas envie de continuer la visite. Ce bien ne m'attire pas du tout. Je vais chercher autre chose.",negative,sad,81.617,1435.417,0.05589,4.375,-225.601,90.14,-11.549,17.056,-4.687,1,refusal,0.371,0.735,0.1,0.372,1.0,478.0,0.527,0.284,0.273,0.189,cold,cold_11,cold_11,fr,0.0,0.8161700000000001,0.0,1.0,1.0,0.0,0.0,4.375,0.0,0.0,refusal,0.0,0.0,1.0,provided_video_csv,-225.601,0.0,90.14,0.0,-11.549,0.0,17.056,0.0,-4.687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,2504.0,Unemployed,Studio,243152.0,2.0,Direct Traffic,0,47,2.0,Other Cities,Landing Page Submission,Email Link Clicked,Email Link Clicked,1,Froid,97.10543130990416,1.6940000000000002,cold,0,tabular_000163,cold_000046,data/raw_videos/cold/cold_12.mp4,"Non, ce studio ne me convient pas. Je ne me vois pas vivre ici. L'endroit ne m'intéresse pas. Je ne veux pas continuer la visite. Je préfère chercher ailleurs.",negative,neutral,62.038,1197.589,0.0585,3.625,-233.032,100.475,1.97,17.279,-8.977,4,refusal,0.359,0.714,0.05,0.342,0.875,478.0,0.453,0.249,0.276,0.188,cold,cold_12,cold_12,fr,0.0,0.6203799999999999,0.0,0.875,1.0,0.0,0.0,3.625,0.0,0.0,refusal,0.0,0.0,4.0,provided_video_csv,-233.032,0.0,100.475,0.0,1.97,0.0,17.279,0.0,-8.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2500.0,Unemployed,Maison,448339.0,2.0,Google,0,351,2.0,Select,API,Email Opened,Email Opened,0,Froid,179.3356,2.302,cold,0,tabular_000168,cold_000047,data/raw_videos/cold/cold_13.mp4,"Je ne souhaite pas acheter se logement. Il ne correspond pas à mon projet immobilié. Je ne veux pas poursuivre cette démarche, je ne suis pas intéressé par cette offerte. Merci, mais ma réponse reste non.",negative,sad,52.211,1368.64,0.07982,4.5,-200.178,103.7,-5.085,25.021,-5.048,3,refusal,0.359,0.879,0.05,0.391,1.0,478.0,0.482,0.404,0.552,0.389,cold,cold_13,cold_13,fr,0.0,0.52211,0.0,1.0,1.0,0.0,0.0,4.5,0.0,0.0,refusal,0.0,0.0,3.0,provided_video_csv,-200.178,0.0,103.7,0.0,-5.085,0.0,25.021,0.0,-5.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2943.0,Unemployed,Maison,162500.0,3.0,Direct Traffic,0,381,1.5,Thane & Outskirts,Landing Page Submission,Page Visited on Website,Page Visited on Website,1,Froid,55.21576622494054,2.712,cold,0,tabular_000170,cold_000048,data/raw_videos/cold/cold_14.mp4,"Je vous remercie, mais ce bien ne m'intéresse pas. Il ne correspond pas à mon projet actuel. Je ne souhaite pas poursuivre cette discussion.",negative,happy,91.079,1458.899,0.10084,3.0,-218.796,93.181,9.032,26.853,8.16,3,refusal,0.767,0.9,0.05,0.52,1.0,478.0,0.405,0.406,0.461,0.315,cold,cold_14,cold_14,fr,0.0,0.91079,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,refusal,0.0,0.0,3.0,provided_video_csv,-218.796,0.0,93.181,0.0,9.032,0.0,26.853,0.0,8.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,5653.0,Unknown,Studio,712940.0,2.0,Referral Sites,0,1944,2.0,Unknown,API,Email Opened,Email Opened,1,Froid,126.1171059614364,5.488,cold,0,tabular_000171,cold_000049,data/raw_videos/cold/cold_15.mp4,Je ne suis pas intéressé par cette offert. Le bien ne répond pas à mes attentes. Je ne souhaite pas discuter d'avantage de cette proposition.,positive,angry,88.025,1237.143,0.06146,3.125,-244.894,99.561,13.937,17.932,9.836,1,refusal,0.339,0.681,0.55,0.526,1.0,478.0,0.491,0.27,0.366,0.232,cold,cold_15,cold_15,fr,0.0,0.8802500000000001,0.0,1.0,1.0,0.0,0.0,3.125,0.0,0.0,refusal,0.0,0.0,1.0,provided_video_csv,-244.894,0.0,99.561,0.0,13.937,0.0,17.932,0.0,9.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,4648.0,Unemployed,Terrain,383376.0,1.0,Google,0,250,1.0,Select,API,Email Bounced,Modified,1,Froid,82.48192771084338,1.3,cold,0,tabular_000176,cold_000050,data/raw_videos/cold/cold_16.mp4,Cette proposition ne correspond pas à mes critères. Je ne vois pas d'intérêt à continuer. Le logement ne répond pas à mes attentes. Je ne souhaite pas négocier. Je préfère arrêter le processus maintenant.,negative,neutral,83.966,1360.514,0.08429,4.25,-210.833,98.646,-9.824,27.137,-0.515,2,refusal,0.434,0.906,0.05,0.422,1.0,478.0,0.527,0.313,0.422,0.292,cold,cold_16,cold_16,fr,0.0,0.83966,0.0,1.0,1.0,0.0,0.0,4.25,0.0,0.0,refusal,0.0,0.0,2.0,provided_video_csv,-210.833,0.0,98.646,0.0,-9.824,0.0,27.137,0.0,-0.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,6268.0,Unknown,Villa,377364.0,2.0,Direct Traffic,0,383,2.0,Other Metro Cities,Landing Page Submission,Email Link Clicked,Email Link Clicked,1,Froid,60.2048500319081,2.366,cold,0,tabular_000177,cold_000051,data/raw_videos/cold/cold_17.mp4,"Non, je ne souhaite pas avancer avec ce bien. Il ne correspond pas à ce que j'avais en tête. Je ne ressens aucun intérêt pour cette proposition. Je ne veux pas programmer une autre visite. Merci mais je préfère arrêter ici.",negative,neutral,60.51,1400.397,0.08059,5.125,-175.196,82.67,0.592,15.655,-1.325,4,refusal,0.4,0.884,0.05,0.405,1.0,478.0,0.452,0.449,0.558,0.398,cold,cold_17,cold_17,fr,0.0,0.6051,0.0,1.0,1.0,0.0,0.0,0.005125,0.0,0.0,refusal,0.0,0.0,4.0,provided_video_csv,-175.196,0.0,82.67,0.0,0.592,0.0,15.655,0.0,-1.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,4287.0,Unemployed,Studio,200214.0,0.0,Olark Chat,0,0,0.0,Select,API,Email Opened,Modified,1,Froid,46.70258922323303,0.0,cold,0,tabular_000182,cold_000052,data/raw_videos/cold/cold_18.mp4,"Non, ce logement ne me correspond pas. Je ne suis pas intéressé par cette offre. Je ne souhaite pas perdre plus de temps sur ce bien. Il ne répond pas à mes besoins. Je préfère mettre fin à cette discussion.",negative,sad,97.295,1425.245,0.07866,5.0,-201.754,86.953,8.738,13.606,5.689,1,refusal,0.407,0.872,0.1,0.424,1.0,478.0,0.39,0.349,0.441,0.301,cold,cold_18,cold_18,fr,0.0,0.97295,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,refusal,0.0,0.0,1.0,provided_video_csv,-201.754,0.0,86.953,0.0,8.738,0.0,13.606,0.0,5.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
