age,income,profession,property_type,budget,num_visits,source_lead,binary_target,total_time_spent_website,page_views_per_visit,city,lead_origin,last_activity,last_notable_activity,score_lead,label_raw,ratio_budget_income,interaction_score,label,target_multiclasse_id,prospect_id
44,4275.0,Unemployed,Villa,341355.0,2.0,Google,0,77,2.0,Select,API,Converted to Lead,Modified,1,Froid,79.84912280701755,1.754,cold,0,tabular_000146
26,7616.0,Unknown,Appartement,680832.0,3.0,Direct Traffic,0,718,3.0,Thane & Outskirts,Landing Page Submission,Unreachable,Modified,2,Tiede,89.39495798319328,3.836,warm,1,tabular_000147
79,8652.0,Unknown,Appartement,412884.0,5.0,Google,0,432,1.67,Mumbai,Landing Page Submission,Olark Chat Conversation,Olark Chat Conversation,3,Tiede,47.72122052704577,3.865,warm,1,tabular_000148
54,2500.0,Unemployed,Maison,435793.0,5.0,Google,0,232,2.5,Other Cities,Landing Page Submission,Email Opened,Email Opened,1,Froid,174.3172,3.714,cold,0,tabular_000149
68,4833.0,Unemployed,Maison,315735.0,2.0,Direct Traffic,0,702,2.0,Other Cities,Landing Page Submission,Email Opened,Email Opened,1,Froid,65.32898820608318,3.004,cold,0,tabular_000150
61,2500.0,Unemployed,Villa,388843.0,5.0,Organic Search,1,614,5.0,Thane & Outskirts,Landing Page Submission,Unreachable,Unreachable,3,Tiede,155.5372,5.228,warm,1,tabular_000151
41,7438.0,Unknown,Villa,749420.0,1.0,Direct Traffic,1,1808,1.0,Thane & Outskirts,Landing Page Submission,Converted to Lead,Modified,2,Tiede,100.75557945684324,4.416,warm,1,tabular_000152
76,4779.0,Unemployed,Villa,240000.0,2.0,Direct Traffic,0,234,1.0,Mumbai,Landing Page Submission,Email Bounced,Modified,1,Froid,50.21971123666039,1.768,cold,0,tabular_000153
49,2500.0,Unemployed,Villa,307840.0,3.0,Direct Traffic,0,245,3.0,Thane & Outskirts,Landing Page Submission,Unreachable,Modified,1,Froid,123.136,2.89,cold,0,tabular_000154
69,4381.0,Unemployed,Appartement,277605.0,8.0,Organic Search,1,1268,4.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,5,Chaud,63.36566993837023,7.736000000000001,hot,2,tabular_000155
79,2500.0,Unemployed,Maison,268160.0,2.0,Google,0,56,2.0,Mumbai,Landing Page Submission,Email Bounced,Modified,0,Froid,107.264,1.7120000000000002,cold,0,tabular_000156
75,4459.0,Unemployed,Maison,252800.0,4.0,Referral Sites,0,174,2.0,Select,API,Email Link Clicked,Modified,1,Froid,56.69432608208118,2.948,cold,0,tabular_000157
69,3840.0,Unemployed,Studio,488478.0,4.0,Direct Traffic,0,1149,2.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,1,Froid,127.2078125,4.898,cold,0,tabular_000158
29,6730.0,Unknown,Maison,498166.0,2.0,Direct Traffic,0,333,2.0,Other Cities,Landing Page Submission,Email Opened,Email Opened,1,Froid,74.02169390787519,2.266,cold,0,tabular_000159
56,3880.0,Unemployed,Maison,245898.0,7.0,Organic Search,0,471,2.33,Select,API,Email Opened,Email Opened,2,Tiede,63.37577319587629,5.141,warm,1,tabular_000160
19,4648.0,Unemployed,Terrain,297500.0,3.0,Direct Traffic,1,1010,3.0,Other Metro Cities,Landing Page Submission,Email Opened,Email Opened,4,Chaud,64.00602409638554,4.42,hot,2,tabular_000161
20,4859.0,Unemployed,Terrain,175000.0,10.0,Olark Chat,1,1815,3.33,Other Cities of Maharashtra,API,Had a Phone Conversation,Had a Phone Conversation,5,Chaud,36.01564107841119,9.629,hot,2,tabular_000162
73,2504.0,Unemployed,Studio,243152.0,2.0,Direct Traffic,0,47,2.0,Other Cities,Landing Page Submission,Email Link Clicked,Email Link Clicked,1,Froid,97.10543130990416,1.6940000000000002,cold,0,tabular_000163
76,3594.0,Unemployed,Villa,262500.0,3.0,Direct Traffic,1,1528,1.5,Other Cities,Landing Page Submission,Email Opened,Modified,3,Tiede,73.03839732888147,5.006,warm,1,tabular_000164
19,2500.0,Unemployed,Studio,245000.0,6.0,Google,1,919,6.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,4,Chaud,98.0,6.638,hot,2,tabular_000165
19,4771.0,Unemployed,Studio,230958.0,10.0,Organic Search,0,194,5.0,Mumbai,API,Email Link Clicked,Modified,3,Tiede,48.40871934604905,6.888,warm,1,tabular_000166
71,2500.0,Unemployed,Appartement,243432.0,1.0,Organic Search,0,1173,1.0,Select,API,Converted to Lead,Modified,2,Tiede,97.3728,3.146,warm,1,tabular_000167
18,2500.0,Unemployed,Maison,448339.0,2.0,Google,0,351,2.0,Select,API,Email Opened,Email Opened,0,Froid,179.3356,2.302,cold,0,tabular_000168
36,6387.0,Unknown,Appartement,712368.0,12.0,Referral Sites,0,493,12.0,Thane & Outskirts,Landing Page Submission,Email Link Clicked,Email Link Clicked,2,Tiede,111.53405354626584,10.586,warm,1,tabular_000169
19,2943.0,Unemployed,Maison,162500.0,3.0,Direct Traffic,0,381,1.5,Thane & Outskirts,Landing Page Submission,Page Visited on Website,Page Visited on Website,1,Froid,55.21576622494054,2.712,cold,0,tabular_000170
70,5653.0,Unknown,Studio,712940.0,2.0,Referral Sites,0,1944,2.0,Unknown,API,Email Opened,Email Opened,1,Froid,126.1171059614364,5.488,cold,0,tabular_000171
61,2500.0,Unemployed,Maison,322404.0,5.0,Google,0,65,5.0,Thane & Outskirts,Landing Page Submission,Unreachable,Modified,2,Tiede,128.9616,4.13,warm,1,tabular_000172
49,8924.0,Unknown,Villa,418347.0,7.0,Organic Search,0,1334,7.0,Mumbai,API,Email Opened,Modified,5,Chaud,46.878865979381445,8.268,hot,2,tabular_000173
87,6680.0,Unknown,Villa,619400.0,7.0,Google,0,615,7.0,Thane & Outskirts,API,Form Submitted on Website,Modified,3,Tiede,92.7245508982036,6.83,warm,1,tabular_000174
49,11784.0,Working Professional,Studio,540345.0,0.0,Reference,1,0,0.0,Mumbai,Lead Add Form,Email Opened,Email Opened,3,Tiede,45.85412423625255,0.0,warm,1,tabular_000175
85,4648.0,Unemployed,Terrain,383376.0,1.0,Google,0,250,1.0,Select,API,Email Bounced,Modified,1,Froid,82.48192771084338,1.3,cold,0,tabular_000176
72,6268.0,Unknown,Villa,377364.0,2.0,Direct Traffic,0,383,2.0,Other Metro Cities,Landing Page Submission,Email Link Clicked,Email Link Clicked,1,Froid,60.2048500319081,2.366,cold,0,tabular_000177
73,2500.0,Unemployed,Studio,383040.0,3.0,Welingak Website,1,1240,2.0,Mumbai,Lead Add Form,Unknown,Modified,2,Tiede,153.216,4.58,warm,1,tabular_000178
34,12011.0,Working Professional,Appartement,1369844.0,0.0,Reference,1,0,0.0,Select,Lead Add Form,Email Opened,Email Opened,2,Tiede,114.04912163849804,0.0,warm,1,tabular_000179
55,4702.0,Unemployed,Terrain,188900.0,3.0,Welingak Website,1,458,2.0,Select,Lead Add Form,Unknown,Modified,2,Tiede,40.17439387494683,3.016,warm,1,tabular_000180
41,2500.0,Unemployed,Villa,305016.0,3.0,Welingak Website,1,1060,2.0,Select,Lead Add Form,Unknown,Modified,2,Tiede,122.0064,4.220000000000001,warm,1,tabular_000181
86,4287.0,Unemployed,Studio,200214.0,0.0,Olark Chat,0,0,0.0,Select,API,Email Opened,Modified,1,Froid,46.70258922323303,0.0,cold,0,tabular_000182
87,3710.0,Unemployed,Studio,445748.0,4.0,Referral Sites,0,904,4.0,Select,API,Olark Chat Conversation,Modified,1,Froid,120.1477088948787,5.008,cold,0,tabular_000183
28,6538.0,Unknown,Appartement,332200.0,1.0,Google,0,164,1.0,Unknown,API,Converted to Lead,Modified,1,Froid,50.8106454573264,1.128,cold,0,tabular_000184
33,4803.0,Unemployed,Appartement,291726.0,2.0,Google,0,1793,2.0,Select,API,Converted to Lead,Modified,2,Tiede,60.73828856964397,5.186,warm,1,tabular_000185
90,3742.0,Unemployed,Terrain,285040.0,5.0,Organic Search,0,1841,5.0,Select,API,Olark Chat Conversation,Modified,4,Chaud,76.17316942811331,7.682,hot,2,tabular_000186
76,2500.0,Unemployed,Villa,142199.0,8.0,Organic Search,1,877,2.67,Select,API,Email Link Clicked,Email Link Clicked,3,Tiede,56.8796,6.555,warm,1,tabular_000187
87,2500.0,Unemployed,Studio,167544.0,0.0,Reference,1,0,0.0,Mumbai,Lead Add Form,Unreachable,Modified,2,Tiede,67.0176,0.0,warm,1,tabular_000188
20,2500.0,Unemployed,Terrain,380306.0,12.0,Organic Search,1,1411,6.0,Other Cities,Landing Page Submission,Email Opened,Email Opened,4,Chaud,152.1224,10.622,hot,2,tabular_000189
37,4902.0,Unemployed,Terrain,372560.0,6.0,Organic Search,1,385,6.0,Thane & Outskirts,API,Converted to Lead,Modified,4,Chaud,76.0016319869441,5.57,hot,2,tabular_000190
76,5926.0,Unknown,Appartement,607477.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,0,Froid,102.5104623692204,0.0,cold,0,tabular_000191
53,8044.0,Unknown,Studio,560625.0,12.0,Google,0,68,1.71,Mumbai,API,Page Visited on Website,Modified,3,Tiede,69.6948035803083,6.649,warm,1,tabular_000192
36,8375.0,Unknown,Maison,847587.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,1,Froid,101.20441791044776,0.0,cold,0,tabular_000193
84,5985.0,Unknown,Appartement,599696.0,3.0,Google,0,192,3.0,Thane & Outskirts,Landing Page Submission,Email Opened,Email Opened,1,Froid,100.1998329156224,2.784,cold,0,tabular_000194
36,7331.0,Unknown,Studio,454208.0,5.0,Google,0,309,5.0,Mumbai,Landing Page Submission,Olark Chat Conversation,Modified,3,Tiede,61.9571681898786,4.618,warm,1,tabular_000195
37,2972.0,Unemployed,Terrain,396720.0,3.0,Reference,1,785,2.0,Select,Lead Add Form,Approached upfront,Modified,1,Froid,133.485868102288,3.67,cold,0,tabular_000196
88,2936.0,Unemployed,Terrain,301896.0,4.0,Organic Search,0,342,4.0,Select,API,Email Opened,Modified,1,Froid,102.82561307901908,3.884,cold,0,tabular_000197
69,2500.0,Unemployed,Villa,252500.0,2.0,Google,0,78,1.0,Select,API,Email Opened,Email Opened,0,Froid,101.0,1.456,cold,0,tabular_000198
50,7255.0,Unknown,Maison,753365.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,0,Froid,103.8407994486561,0.0,cold,0,tabular_000199
57,8436.0,Unknown,Appartement,757158.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,2,Tiede,89.75320056899004,0.0,warm,1,tabular_000200
56,5538.0,Student,Villa,409478.0,5.0,Organic Search,1,1234,1.67,Thane & Outskirts,API,Email Opened,Email Opened,4,Chaud,73.93968941856266,5.468999999999999,hot,2,tabular_000201
18,2670.0,Unemployed,Villa,351581.0,8.0,Organic Search,0,14,8.0,Select,API,Olark Chat Conversation,Modified,2,Tiede,131.67827715355804,6.428,warm,1,tabular_000202
28,2500.0,Unemployed,Maison,239736.0,0.0,Olark Chat,0,0,0.0,Select,API,Olark Chat Conversation,Modified,1,Froid,95.8944,0.0,cold,0,tabular_000203
74,3839.0,Unemployed,Appartement,199269.0,4.0,Referral Sites,0,77,4.0,Select,API,Unreachable,Modified,2,Tiede,51.90648606407919,3.354,warm,1,tabular_000204
67,2500.0,Unemployed,Appartement,190827.0,3.0,Referral Sites,1,1299,3.0,Select,API,Olark Chat Conversation,Modified,4,Chaud,76.3308,4.998,hot,2,tabular_000205
40,3516.0,Unemployed,Terrain,290116.0,0.0,Reference,1,0,0.0,Other Cities of Maharashtra,Lead Add Form,Email Opened,Email Opened,2,Tiede,82.51308304891923,0.0,warm,1,tabular_000206
48,4294.0,Unemployed,Appartement,496819.0,2.0,Referral Sites,0,457,2.0,Select,API,Email Opened,Modified,0,Froid,115.7007452258966,2.514,cold,0,tabular_000207
59,2500.0,Unemployed,Villa,149800.0,5.0,Organic Search,0,358,5.0,Select,API,Page Visited on Website,Modified,3,Tiede,59.92,4.716,warm,1,tabular_000208
24,6888.0,Unknown,Terrain,730566.0,3.0,Direct Traffic,0,481,3.0,Other Cities,Landing Page Submission,Email Link Clicked,Email Link Clicked,1,Froid,106.0635888501742,3.362,cold,0,tabular_000209
33,2500.0,Unemployed,Appartement,254116.0,2.0,Direct Traffic,0,205,2.0,Select,API,Olark Chat Conversation,Modified,0,Froid,101.6464,2.01,cold,0,tabular_000210
77,2500.0,Unemployed,Maison,350108.0,1.0,Direct Traffic,1,1106,1.0,Other Cities,Landing Page Submission,Converted to Lead,Modified,2,Tiede,140.0432,3.0120000000000005,warm,1,tabular_000211
19,4735.0,Unemployed,Villa,154124.0,9.0,Direct Traffic,1,1953,1.8,Thane & Outskirts,Landing Page Submission,Email Opened,Modified,4,Chaud,32.54994720168955,8.946000000000002,hot,2,tabular_000212
18,2500.0,Unemployed,Studio,246500.0,3.0,Reference,1,1070,2.0,Other Cities,Lead Add Form,Unknown,Modified,3,Tiede,98.6,4.24,warm,1,tabular_000213
65,3631.0,Unemployed,Maison,300242.0,0.0,Reference,1,0,0.0,Select,Lead Add Form,Email Opened,Email Opened,2,Tiede,82.68851556045166,0.0,warm,1,tabular_000214
29,6600.0,Unknown,Maison,662580.0,5.0,Google,0,207,2.5,Mumbai,Landing Page Submission,Form Submitted on Website,Modified,1,Froid,100.39090909090908,3.664,cold,0,tabular_000215
86,2500.0,Unemployed,Appartement,242150.0,2.0,Direct Traffic,1,1587,2.0,Other Cities,Landing Page Submission,Email Opened,Email Opened,3,Tiede,96.86,4.774,warm,1,tabular_000216
54,2500.0,Unemployed,Terrain,290000.0,2.0,Direct Traffic,1,1509,2.0,Mumbai,Landing Page Submission,Email Opened,Modified,2,Tiede,116.0,4.618,warm,1,tabular_000217
49,4032.0,Unemployed,Terrain,225492.0,4.0,Organic Search,0,331,4.0,Select,API,Unreachable,Modified,2,Tiede,55.92559523809524,3.862,warm,1,tabular_000218
26,3113.0,Unemployed,Villa,308802.0,4.0,Direct Traffic,0,187,4.0,Mumbai,Landing Page Submission,Email Link Clicked,Modified,2,Tiede,99.19755862512046,3.5740000000000003,warm,1,tabular_000219
36,2500.0,Unemployed,Appartement,527510.0,3.0,Organic Search,1,1407,1.5,Select,API,Converted to Lead,Modified,2,Tiede,211.004,4.764,warm,1,tabular_000220
65,12651.0,Working Professional,Terrain,795839.0,0.0,Reference,1,0,0.0,Select,Lead Add Form,Email Opened,Modified,3,Tiede,62.90720101177772,0.0,warm,1,tabular_000221
20,3535.0,Unemployed,Studio,345564.0,1.0,Google,0,123,1.0,Other Cities,Landing Page Submission,Converted to Lead,Modified,1,Froid,97.75502121640736,1.046,cold,0,tabular_000222
37,3886.0,Unemployed,Appartement,284598.0,1.0,Organic Search,0,100,1.0,Select,API,Converted to Lead,Modified,1,Froid,73.23674729799279,1.0,cold,0,tabular_000223
41,2500.0,Unemployed,Appartement,142500.0,9.0,Direct Traffic,1,1164,4.5,Mumbai,Landing Page Submission,Email Opened,Email Opened,5,Chaud,57.0,8.178,hot,2,tabular_000224
71,7089.0,Unknown,Terrain,372288.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Opened,Email Opened,1,Froid,52.51629284807448,0.0,cold,0,tabular_000225
50,2500.0,Unemployed,Maison,388476.0,1.0,Direct Traffic,1,1362,1.0,Other Cities of Maharashtra,Landing Page Submission,Unreachable,Modified,2,Tiede,155.3904,3.524,warm,1,tabular_000226
41,7001.0,Unknown,Appartement,689214.0,7.0,Direct Traffic,0,1051,3.5,Unknown,API,Olark Chat Conversation,Modified,4,Chaud,98.44507927438936,6.651999999999999,hot,2,tabular_000227
89,4154.0,Unemployed,Maison,290000.0,2.0,Google,0,1816,2.0,Thane & Outskirts,Landing Page Submission,Converted to Lead,Modified,2,Tiede,69.81222917669716,5.232,warm,1,tabular_000228
53,2500.0,Unemployed,Villa,132500.0,7.0,Direct Traffic,0,74,2.33,Mumbai,Landing Page Submission,Unreachable,Modified,2,Tiede,53.0,4.347,warm,1,tabular_000229
55,4580.0,Unemployed,Villa,276342.0,13.0,Organic Search,0,54,6.5,Select,API,Email Opened,Email Opened,3,Tiede,60.33668122270743,8.558,warm,1,tabular_000230
42,6576.0,Unknown,Terrain,554590.0,3.0,Direct Traffic,1,1183,3.0,Thane & Outskirts,Landing Page Submission,Email Opened,Email Opened,4,Chaud,84.33546228710462,4.766,hot,2,tabular_000231
35,2600.0,Unemployed,Villa,219170.0,3.0,Direct Traffic,0,66,3.0,Thane & Outskirts,Landing Page Submission,Email Opened,Email Opened,2,Tiede,84.29615384615384,2.532,warm,1,tabular_000232
83,7241.0,Unknown,Terrain,629550.0,3.0,Olark Chat,0,1122,1.5,Unknown,API,Email Opened,Email Opened,2,Tiede,86.94241126916172,4.194,warm,1,tabular_000233
71,2500.0,Unemployed,Terrain,326672.0,6.0,Organic Search,0,135,6.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,2,Tiede,130.6688,5.07,warm,1,tabular_000234
52,6839.0,Unknown,Maison,643692.0,9.0,Direct Traffic,0,307,1.8,Mumbai,Landing Page Submission,Olark Chat Conversation,Modified,2,Tiede,94.1207778915046,5.654,warm,1,tabular_000235
78,4369.0,Unemployed,Maison,375536.0,12.0,Organic Search,0,28,6.0,Other Cities,Landing Page Submission,Email Opened,Email Opened,3,Tiede,85.9546807049668,7.856,warm,1,tabular_000236
58,2500.0,Unemployed,Villa,208380.0,0.0,Olark Chat,0,0,0.0,Select,API,Email Opened,Email Opened,1,Froid,83.352,0.0,cold,0,tabular_000237
50,7386.0,Unknown,Maison,902757.0,5.0,google,0,306,5.0,Other Cities,Landing Page Submission,Page Visited on Website,Modified,2,Tiede,122.22542648253452,4.612,warm,1,tabular_000238
85,3712.0,Unemployed,Appartement,215000.0,7.0,Direct Traffic,1,116,7.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,4,Chaud,57.92025862068966,5.832,hot,2,tabular_000239
50,4850.0,Unemployed,Studio,223280.0,2.0,Direct Traffic,0,1054,2.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,2,Tiede,46.037113402061856,3.708,warm,1,tabular_000240
31,2550.0,Unemployed,Appartement,332119.0,3.0,Organic Search,1,195,3.0,Select,API,Converted to Lead,Modified,2,Tiede,130.24274509803922,2.79,warm,1,tabular_000241
38,6593.0,Unknown,Appartement,618102.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,1,Froid,93.75125132716518,0.0,cold,0,tabular_000242
65,13509.61,Working Professional,Terrain,821040.0,3.0,Google,1,732,3.0,Thane & Outskirts,Landing Page Submission,Email Opened,Email Opened,4,Chaud,60.77451532649721,3.864,hot,2,tabular_000243
37,3485.0,Unemployed,Studio,291648.0,7.0,Olark Chat,0,1130,2.33,Mumbai,API,Page Visited on Website,Modified,3,Tiede,83.68665710186514,6.459,warm,1,tabular_000244
25,2888.0,Unemployed,Terrain,508387.0,13.0,Organic Search,0,594,4.33,Select,API,Had a Phone Conversation,Modified,2,Tiede,176.03427977839334,8.987,warm,1,tabular_000245
24,6829.0,Unknown,Maison,718116.0,5.0,Organic Search,0,1117,5.0,Unknown,API,Email Opened,Email Opened,3,Tiede,105.1568311612242,6.234,warm,1,tabular_000246
84,2647.0,Unemployed,Maison,285000.0,14.0,Referral Sites,0,354,14.0,Select,API,Unreachable,Modified,2,Tiede,107.66905931242916,11.908,warm,1,tabular_000247
34,2500.0,Unemployed,Studio,380640.0,3.0,Google,0,217,3.0,Select,API,Unreachable,Modified,1,Froid,152.256,2.834,cold,0,tabular_000248
50,2780.0,Unemployed,Villa,125000.0,0.0,Olark Chat,0,0,0.0,Select,API,Olark Chat Conversation,Modified,1,Froid,44.96402877697842,0.0,cold,0,tabular_000249
65,4867.0,Unemployed,Maison,217500.0,5.0,Direct Traffic,1,1837,2.5,Thane & Outskirts,API,Email Opened,Email Opened,4,Chaud,44.68871995068831,6.924,hot,2,tabular_000250
76,6545.0,Unknown,Appartement,450486.0,1.0,Google,0,302,1.0,Thane & Outskirts,Landing Page Submission,Converted to Lead,Modified,1,Froid,68.82902979373567,1.404,cold,0,tabular_000251
39,6488.0,Unknown,Studio,850680.0,6.0,Google,0,32,6.0,Mumbai,Landing Page Submission,Page Visited on Website,Modified,2,Tiede,131.11590628853267,4.864,warm,1,tabular_000252
47,3997.0,Unemployed,Studio,165000.0,1.0,Direct Traffic,0,1226,1.0,Tier II Cities,Landing Page Submission,Converted to Lead,Modified,2,Tiede,41.280960720540406,3.252,warm,1,tabular_000253
55,8099.0,Unknown,Maison,733159.0,4.0,Google,0,144,4.0,Other Cities of Maharashtra,Landing Page Submission,Email Opened,Email Opened,3,Tiede,90.52463267070009,3.488,warm,1,tabular_000254
68,3073.0,Unemployed,Maison,321332.0,2.0,Organic Search,1,631,1.0,Select,API,Olark Chat Conversation,Modified,1,Froid,104.56622193296452,2.5620000000000003,cold,0,tabular_000255
71,3571.0,Student,Terrain,552384.0,1.0,Direct Traffic,1,891,1.0,Other Cities of Maharashtra,Landing Page Submission,Converted to Lead,Modified,1,Froid,154.68608232987958,2.582,cold,0,tabular_000256
25,4242.0,Unemployed,Terrain,407868.0,0.0,Olark Chat,0,0,0.0,Select,API,Olark Chat Conversation,Modified,1,Froid,96.14992927864216,0.0,cold,0,tabular_000257
44,8134.0,Unknown,Appartement,379533.0,3.0,Google,0,235,3.0,Unknown,API,Email Opened,Email Opened,3,Tiede,46.66006884681583,2.87,warm,1,tabular_000258
44,8268.0,Unknown,Studio,671953.0,2.0,Google,0,453,2.0,Mumbai,Landing Page Submission,Email Link Clicked,Modified,2,Tiede,81.27152878567973,2.506,warm,1,tabular_000259
38,2706.0,Unemployed,Villa,149408.0,3.0,Referral Sites,0,60,1.5,Select,API,Page Visited on Website,Page Visited on Website,1,Froid,55.21359940872136,2.07,cold,0,tabular_000260
47,2958.0,Unemployed,Villa,362391.0,0.0,Welingak Website,1,0,0.0,Select,Lead Add Form,Email Opened,Modified,1,Froid,122.51217038539554,0.0,cold,0,tabular_000261
45,3654.0,Unemployed,Studio,337883.0,9.0,Organic Search,0,96,4.5,Select,API,Page Visited on Website,Modified,3,Tiede,92.46934865900384,6.042,warm,1,tabular_000262
81,2711.0,Unemployed,Appartement,182115.0,0.0,Welingak Website,1,0,0.0,Select,Lead Add Form,Email Opened,Email Opened,2,Tiede,67.17631870158613,0.0,warm,1,tabular_000263
86,6275.0,Unknown,Terrain,390582.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,1,Froid,62.24414342629482,0.0,cold,0,tabular_000264
78,13509.61,Working Professional,Terrain,1337168.0,11.0,Referral Sites,1,825,11.0,Thane & Outskirts,API,Olark Chat Conversation,Modified,5,Chaud,98.97902308060706,10.45,hot,2,tabular_000265
65,7359.0,Unknown,Terrain,389700.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Olark Chat Conversation,1,Froid,52.95556461475744,0.0,cold,0,tabular_000266
